Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
772,ModuleMobile,Mobile data received this month (SIM1),193,698806144,1397583744,Failed,,0.9501366238256259%,79216640,-4096
773,ModuleMobile,Mobile data sent this month (SIM1),195,112495457,112495457,Passed,,0.9503592799485316%,79265792,49152
774,ModuleMobile,Mobile data received last 24h (SIM1),197,3041971,48630451,Failed,,0.9505201425446752%,79134720,-131072
775,ModuleMobile,Mobile data sent last 24h (SIM1),199,5624041,5624041,Passed,,0.9507719432695683%,79228928,94208
776,ModuleMobile,Active SIM card,205,1,1,Passed,,0.950909105239639%,79241216,12288
777,ModuleMobile,Mobile data received last week (SIM1),292,1430044038,1430044038,Passed,,0.9510413619477354%,79200256,-40960
778,ModuleMobile,Mobile data sent last week (SIM1),294,121167146,121167146,Passed,,0.9511736132835735%,79192064,-8192
779,ModuleMobile,Mobile data received last month (SIM1),296,720657078,1441290934,Failed,,0.9513601403593475%,79237120,45056
780,ModuleMobile,Mobile data sent last month (SIM1),298,32104772,128393540,Failed,,0.9515273057509321%,79253504,16384
781,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9516881195846705%,79319040,65536
782,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.9518506573810481%,79237120,-81920
783,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9520143428057848%,79269888,32768
784,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.9522963742480184%,79331328,61440
785,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9523945191927674%,79269888,-61440
786,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9525832949683455%,79310848,40960
787,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.952837007863272%,79298560,-12288
788,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.9529983458530844%,79302656,4096
789,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9531666097411406%,79302656,0
790,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9533591073857872%,79192064,-110592
791,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9535273602711447%,79347712,155648
792,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.9537807422537292%,79167488,-180224
793,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.9540035207308839%,79290368,122880
794,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.9541342230424354%,79343616,53248
795,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9542623171383546%,79003648,-339968
796,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9543624165141207%,79028224,24576
797,ModuleGPS,GPS speed,179,0,0,Passed,,0.9545251388183962%,79065088,36864
798,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.9546933509321454%,79196160,131072
799,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.9549562215779628%,79163392,-32768
800,ModuleSystem,System uptime,1,8281,8281,Passed,,0.9549728816907299%,79138816,-24576
801,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,0.9553238994568058%,79192064,53248
802,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,0.9555364433456393%,79069184,-122880
803,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.9556982310434115%,79179776,110592
804,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.9558634866751903%,79101952,-77824
805,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.9561210620174565%,79163392,61440
806,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.9563142793443391%,79192064,28672
807,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.9564824129431715%,79118336,-73728
808,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.9567422841922912%,79081472,-36864
809,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.957626482055407%,79159296,77824
810,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.9578503445535347%,79245312,86016
811,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.958103019622103%,79073280,-172032
812,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.9584153666263528%,79024128,-49152
813,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.9587029135386782%,79077376,53248
814,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.959053319803449%,78917632,-159744
815,ModuleMobile,Mobile data received today (SIM1),185,12167021,48637805,Failed,,0.9592490253226837%,78807040,-110592
816,ModuleMobile,Mobile data sent today (SIM1),187,5626881,5626881,Passed,,0.9593920065503747%,79040512,233472
817,ModuleMobile,Mobile data received this week (SIM1),189,356953987,1427779459,Failed,,0.9596220498382158%,78880768,-159744
818,ModuleMobile,Mobile data sent this week (SIM1),191,119002836,119002836,Passed,,0.9597641528573342%,78884864,4096
819,ModuleMobile,Mobile data received this month (SIM1),193,1397591098,1397591098,Passed,,0.9599912794130527%,78868480,-16384
820,ModuleMobile,Mobile data sent this month (SIM1),195,112498297,112498297,Passed,,0.9601659806319551%,78888960,20480
821,ModuleMobile,Mobile data received last 24h (SIM1),197,12167021,48637805,Failed,,0.9603354452073498%,78856192,-32768
822,ModuleMobile,Mobile data sent last 24h (SIM1),199,5626881,5626881,Passed,,0.9605046146430207%,78876672,20480
823,ModuleMobile,Active SIM card,205,1,1,Passed,,0.9606117685387661%,78823424,-53248
824,ModuleMobile,Mobile data received last week (SIM1),292,1430051392,1430051392,Passed,,0.9607759843548447%,78757888,-65536
825,ModuleMobile,Mobile data sent last week (SIM1),294,121169986,121169986,Passed,,0.960907880371098%,78659584,-98304
826,ModuleMobile,Mobile data received last month (SIM1),296,720664432,1441298288,Failed,,0.9610129859827898%,78749696,90112
827,ModuleMobile,Mobile data sent last month (SIM1),298,32107612,128396380,Failed,,0.9612089167053139%,78897152,147456
828,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9613143048485373%,78639104,-258048
829,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.9614228913470413%,78696448,57344
830,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9615888225365743%,78790656,94208
831,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.9616583937504419%,78626816,-163840
832,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9618219852809862%,78598144,-28672
833,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9620181735398692%,78606336,8192
834,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.9622388020844364%,78503936,-102400
835,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.962434393233147%,78647296,143360
836,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9627493146571298%,78675968,28672
837,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9629384774002658%,78643200,-32768
838,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9630673829334024%,78708736,65536
839,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.9632315082222176%,78737408,28672
840,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.9634561651659879%,78733312,-4096
841,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.9636479205763049%,78880768,147456
842,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9638134845506241%,78811136,-69632
843,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9639152994275535%,78839808,28672
844,ModuleGPS,GPS speed,179,0,0,Passed,,0.9640485438333068%,78979072,139264
845,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.964192288822463%,78901248,-77824
846,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.9643290268121718%,78774272,-126976
847,ModuleSystem,System uptime,1,8291,8291,Passed,,0.9643126253960466%,78897152,122880
848,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,0.9646430687499596%,78876672,-20480
849,ModuleSystem,System temperature (in 0.1 °C),5,380,390,Passed,,0.9648291993597069%,78958592,81920
850,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.9649911931050581%,78974976,16384
851,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.9651622336136145%,78925824,-49152
852,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.9652651597100714%,79032320,106496
853,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.9654856066728668%,78811136,-221184
854,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.9656842603389837%,78929920,118784
855,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.9658261942496416%,79101952,172032
856,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.9666637017190061%,79101952,0
857,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.9670043497648995%,79015936,-86016
858,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.9673173430718496%,78942208,-73728
859,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.9675991761174507%,78868480,-73728
860,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.9678175556829371%,78786560,-81920
861,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.9681827503165263%,78749696,-36864
862,ModuleMobile,Mobile data received today (SIM1),185,12182429,48702365,Failed,,0.9683657704764093%,78954496,204800
863,ModuleMobile,Mobile data sent today (SIM1),187,709043,5640627,Failed,,0.9685246867485175%,78843904,-110592
864,ModuleMobile,Mobile data received this week (SIM1),189,356969395,1427844019,Failed,,0.9686897479906587%,78864384,20480
865,ModuleMobile,Mobile data sent this week (SIM1),191,7441542,119016582,Failed,,0.9687931443814191%,78860288,-4096
866,ModuleMobile,Mobile data received this month (SIM1),193,1397655658,1397655658,Passed,,0.9689855078599985%,78872576,12288
867,ModuleMobile,Mobile data sent this month (SIM1),195,112512043,112512043,Passed,,0.9690888949441034%,78827520,-45056
868,ModuleMobile,Mobile data received last 24h (SIM1),197,12182429,48702365,Failed,,0.9693182292432212%,78790656,-36864
869,ModuleMobile,Mobile data sent last 24h (SIM1),199,709043,5640627,Failed,,0.9695457983375011%,78872576,81920
870,ModuleMobile,Active SIM card,205,1,1,Passed,,0.9697601636870945%,78807040,-65536
871,ModuleMobile,Mobile data received last week (SIM1),292,1430115952,1430115952,Passed,,0.9699190232225319%,78938112,131072
872,ModuleMobile,Mobile data sent last week (SIM1),294,15154676,121183732,Failed,,0.9701145685317103%,78942208,4096
873,ModuleMobile,Mobile data received last month (SIM1),296,720696224,1441362848,Failed,,0.9702484556944224%,78934016,-8192
874,ModuleMobile,Mobile data sent last month (SIM1),298,64217614,128410126,Failed,,0.9704451625759503%,78950400,16384
875,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9705884309536006%,79110144,159744
876,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.9707208364956976%,78979072,-131072
877,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9708881711235406%,79015936,36864
878,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.970960973791124%,78901248,-114688
879,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9710968886620486%,78925824,24576
880,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9712389661484466%,78921728,-4096
881,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.9714870030997136%,78913536,-8192
882,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.9715920806855349%,78848000,-65536
883,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9717549790311253%,78876672,28672
884,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9719164019471593%,78831616,-45056
885,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9721159863709028%,78807040,-24576
886,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.9722776904897867%,78872576,65536
887,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.9724734419247372%,78954496,81920
888,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.9726953016473971%,78819328,-135168
889,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9729092110617121%,78839808,20480
890,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9730952318333652%,78901248,61440
891,ModuleGPS,GPS speed,179,0,0,Passed,,0.9732269630572832%,78901248,0
892,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.973355746713489%,78778368,-122880
893,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.9735438028210308%,78880768,102400
894,ModuleSystem,System uptime,1,8302,8302,Passed,,0.9737400285188769%,78737408,-143360
895,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,0.9740051716446874%,78905344,167936
896,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,0.9741887577982666%,78880768,-24576
897,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.9743870566874313%,78897152,16384
898,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.9745568966491591%,78835712,-61440
899,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.9746947449347787%,78966784,131072
900,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.9749484602752823%,78970880,4096
901,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.9751701788305533%,78995456,24576
902,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.9753672698812221%,78970880,-24576
903,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.9761227042805132%,79106048,135168
904,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.9764621173368071%,79093760,-12288
905,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.9767680335295847%,79040512,-53248
906,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.9770434074343526%,79085568,45056
907,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.9774378169196019%,78966784,-118784
908,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.9777812148073717%,79044608,77824
909,ModuleMobile,Mobile data received today (SIM1),185,24377761,48724385,Failed,,0.9779479887783937%,79085568,40960
910,ModuleMobile,Mobile data sent today (SIM1),187,1422521,5649593,Failed,,0.9780552293995326%,79085568,0
911,ModuleMobile,Mobile data received this week (SIM1),189,1427866039,1427866039,Passed,,0.9781894237252065%,79069184,-16384
912,ModuleMobile,Mobile data sent this week (SIM1),191,29765516,119025548,Failed,,0.9782928160557591%,79110144,40960
913,ModuleMobile,Mobile data received this month (SIM1),193,1397677678,1397677678,Passed,,0.9783976823655505%,79060992,-49152
914,ModuleMobile,Mobile data sent this month (SIM1),195,112521009,112521009,Passed,,0.9785673896653746%,79130624,69632
915,ModuleMobile,Mobile data received last 24h (SIM1),197,24377761,48724385,Failed,,0.9788540698847492%,79126528,-4096
916,ModuleMobile,Mobile data sent last 24h (SIM1),199,1422521,5649593,Failed,,0.979044508860305%,79126528,0
917,ModuleMobile,Active SIM card,205,1,1,Passed,,0.9791170820698025%,79077376,-49152
918,ModuleMobile,Mobile data received last week (SIM1),292,357543028,1430137972,Failed,,0.9793154939889193%,79106048,28672
919,ModuleMobile,Mobile data sent last week (SIM1),294,60604666,121192698,Failed,,0.9795384824945907%,79060992,-45056
920,ModuleMobile,Mobile data received last month (SIM1),296,1441384868,1441384868,Passed,,0.9796433163263951%,79171584,110592
921,ModuleMobile,Mobile data sent last month (SIM1),298,128419092,128419092,Passed,,0.979867178526761%,79118336,-53248
922,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9800042765140904%,79073280,-45056
923,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.980104361650147%,79142912,69632
924,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9803581076449075%,79065088,-77824
925,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.9805203570920518%,79208448,143360
926,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9806589165429758%,79212544,4096
927,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9809173791066605%,79306752,94208
928,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.9812267493530813%,79110144,-196608
929,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.9813611441019776%,79048704,-61440
930,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9815790117354006%,79028224,-20480
931,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9817962759139265%,79159296,131072
932,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9819001600970156%,79167488,8192
933,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.9820644308425774%,79249408,81920
934,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.9822206883516094%,79069184,-180224
935,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.9824749346455941%,79196160,126976
936,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9827043194364227%,79183872,-12288
937,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9827812498018562%,79216640,32768
938,ModuleGPS,GPS speed,179,0,0,Passed,,0.982912034279193%,79269888,53248
939,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.9831043841165954%,79298560,28672
940,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.9832913829088019%,79384576,86016
941,ModuleSystem,System uptime,1,8312,8312,Passed,,0.9834463214416611%,79245312,-139264
942,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,0.983645946622258%,79269888,24576
943,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,0.9837355085324906%,79216640,-53248
944,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.9839209603416332%,79265792,49152
945,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.9840185273888968%,79237120,-28672
946,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.9841149017379092%,79253504,16384
947,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.9843041917360407%,79220736,-32768
948,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.9844337061553854%,79159296,-61440
949,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.9846226835336647%,79265792,106496
950,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.9854309879930967%,79327232,61440
951,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.985654402642977%,79298560,-28672
952,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.9860472414334187%,79331328,32768
953,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.9863764131393782%,79314944,-16384
954,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.9866183047398724%,79396864,81920
955,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.9869918605980743%,79245312,-151552
956,ModuleMobile,Mobile data received today (SIM1),185,48736583,48736583,Passed,,0.9871532209867473%,79167488,-77824
957,ModuleMobile,Mobile data sent today (SIM1),187,2834550,5652598,Failed,,0.9873393816216991%,79208448,40960
958,ModuleMobile,Mobile data received this week (SIM1),189,1427878237,1427878237,Passed,,0.9874406908102706%,79138816,-69632
959,ModuleMobile,Mobile data sent this week (SIM1),191,29768521,119028553,Failed,,0.9876070966046702%,79196160,57344
960,ModuleMobile,Mobile data received this month (SIM1),193,87358996,1397689876,Failed,,0.9877977043394326%,79224832,28672
961,ModuleMobile,Mobile data sent this month (SIM1),195,112524014,112524014,Passed,,0.9879306548094879%,79446016,221184
962,ModuleMobile,Mobile data received last 24h (SIM1),197,48736583,48736583,Passed,,0.9881636349266532%,79237120,-208896
963,ModuleMobile,Mobile data sent last 24h (SIM1),199,2834550,5652598,Failed,,0.988360184815662%,79323136,86016
964,ModuleMobile,Active SIM card,205,1,1,Passed,,0.9884742854609052%,79237120,-86016
965,ModuleMobile,Mobile data received last week (SIM1),292,715086874,1430150170,Failed,,0.9886107958084644%,79306752,69632
966,ModuleMobile,Mobile data sent last week (SIM1),294,60607671,121195703,Failed,,0.9888297410256652%,79364096,57344
967,ModuleMobile,Mobile data received last month (SIM1),296,1441397066,1441397066,Passed,,0.9889375692815783%,79314944,-49152
968,ModuleMobile,Mobile data sent last month (SIM1),298,128422097,128422097,Passed,,0.9890710827539784%,79405056,90112
969,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9892311734048587%,79310848,-94208
970,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.9893593052466954%,79388672,77824
971,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9895253517613667%,79233024,-155648
972,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.9896845278775879%,79335424,102400
973,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9898454881955954%,79335424,0
974,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9899425408686047%,79286272,-49152
975,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.990047949227324%,79327232,40960
976,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.9902056077472077%,79335424,8192
977,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9903575842271417%,79429632,94208
978,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9904274462062213%,79384576,-45056
979,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9905859803541417%,79462400,77824
980,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.9908045186741155%,79384576,-77824
981,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,0.9910110936553029%,79298560,-86016
982,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,0.9911690040999455%,79458304,159744
983,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9913301952417242%,79323136,-135168
984,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,0.9913979344067236%,79355904,32768
985,ModuleGPS,GPS speed,179,0,0,Passed,,0.9915635986467941%,79417344,61440
986,ModuleGPS,GPS satellite count,181,0,0,Passed,,0.9917579137415089%,79335424,-81920
987,ModuleGPS,GPS accuracy,183,0,0,Passed,,0.9919534185910739%,79437824,102400
988,ModuleSystem,System uptime,1,8323,8323,Passed,,0.9920564339870097%,79310848,-126976
989,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,0.99232170057858%,79429632,118784
990,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,0.992585451786443%,79417344,-12288
991,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,0.9927686292950377%,79503360,86016
992,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,0.992908271733739%,79564800,61440
993,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,0.993044917762198%,79499264,-65536
994,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,0.9931773688184542%,79589376,90112
995,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,0.9933626124680184%,79556608,-32768
996,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,0.9935269891638288%,79544320,-12288
997,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,0.9944222540820391%,79486976,-57344
998,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,0.9947266558535728%,79540224,53248
999,ModuleMobile,GSM operator name,23,bite,bite,Passed,,0.9950843957893141%,79544320,4096
1000,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,0.995299222563728%,79413248,-131072
1001,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,0.9955724880785%,79544320,131072
1002,ModuleMobile,Network type,119,lte,lte-a,Failed,,0.9957610330195932%,79409152,-135168
1003,ModuleMobile,Mobile data received today (SIM1),185,48743962,48743962,Passed,,0.995948535829716%,79380480,-28672
1004,ModuleMobile,Mobile data sent today (SIM1),187,2837368,5655416,Failed,,0.9960820751624522%,79450112,69632
1005,ModuleMobile,Mobile data received this week (SIM1),189,1427885616,1427885616,Passed,,0.9963062943636358%,79409152,-40960
1006,ModuleMobile,Mobile data sent this week (SIM1),191,59524683,119031371,Failed,,0.996493473353377%,79310848,-98304
1007,ModuleMobile,Mobile data received this month (SIM1),193,349432551,1397697255,Failed,,0.996598670197546%,79364096,53248
1008,ModuleMobile,Mobile data sent this month (SIM1),195,3517936,112526832,Failed,,0.9968201653634545%,79351808,-12288
1009,ModuleMobile,Mobile data received last 24h (SIM1),197,48743962,48743962,Passed,,0.99694797090224%,79302656,-49152
1010,ModuleMobile,Mobile data sent last 24h (SIM1),199,2839806,5657854,Failed,,0.9972248932975658%,79339520,36864
1011,ModuleMobile,Active SIM card,205,1,1,Passed,,0.9973957274264977%,79429632,90112
1012,ModuleMobile,Mobile data received last week (SIM1),292,1430166341,1430166341,Passed,,0.9974930880684574%,79241216,-188416
1013,ModuleMobile,Mobile data sent last week (SIM1),294,60612927,121200959,Failed,,0.9976790106349775%,79237120,-4096
1014,ModuleMobile,Mobile data received last month (SIM1),296,360364149,1441413237,Failed,,0.9978079852953958%,79187968,-49152
1015,ModuleMobile,Mobile data sent last month (SIM1),298,128427353,128427353,Passed,,0.9979703828921771%,79323136,135168
1016,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,0.9980975422269722%,79388672,65536
1017,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,0.9983219732943471%,79437824,49152
1018,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,0.9984485178089142%,79478784,40960
1019,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,0.998557568788061%,79425536,-53248
1020,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,0.9987437394037846%,79400960,-24576
1021,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,0.9989064013919524%,79400960,0
1022,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,0.9991307977686215%,79368192,-32768
1023,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,0.9992916413681496%,79368192,0
1024,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,0.9995090997250378%,79368192,0
1025,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,0.9996705309511134%,79319040,-49152
1026,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,0.9997446204662586%,79319040,0
1027,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,0.999840391732898%,79253504,-65536
1028,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0001475588051978%,79355904,102400
