Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
23674,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.21%,82583552,-73728
23675,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.21%,82739200,155648
23676,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.21%,82694144,-45056
23677,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.21%,82759680,65536
23678,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.21%,82771968,12288
23679,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.21%,82718720,-53248
23680,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.21%,82685952,-32768
23681,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.211%,82690048,4096
23682,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.211%,82919424,229376
23683,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.211%,82857984,-61440
23684,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.211%,82833408,-24576
23685,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.211%,82808832,-24576
23686,ModuleGPS,GPS speed,179,0,0,Passed,,9.211%,82944000,135168
23687,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.211%,82898944,-45056
23688,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.211%,82780160,-118784
23689,ModuleSystem,System uptime,1,5693,5693,Passed,,9.21%,82825216,45056
23690,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.21%,82751488,-73728
23691,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.21%,82784256,32768
23692,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.21%,82919424,135168
23693,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.21%,82743296,-176128
23694,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.21%,82767872,24576
23695,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.211%,82784256,16384
23696,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.211%,82894848,110592
23697,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.211%,82767872,-126976
23698,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.211%,82833408,65536
23699,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.211%,82800640,-32768
23700,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.211%,82702336,-98304
23701,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.211%,82702336,0
23702,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.211%,82890752,188416
23703,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.211%,82804736,-86016
23704,ModuleMobile,Mobile data received today (SIM1),185,1655946990,1655946990,Passed,,9.211%,82845696,40960
23705,ModuleMobile,Mobile data sent today (SIM1),187,27623495,27623495,Passed,,9.211%,82726912,-118784
23706,ModuleMobile,Mobile data received this week (SIM1),189,1655946990,1655946990,Passed,,9.211%,82804736,77824
23707,ModuleMobile,Mobile data sent this week (SIM1),191,27623495,27623495,Passed,,9.211%,82763776,-40960
23708,ModuleMobile,Mobile data received this month (SIM1),193,1655946990,1655946990,Passed,,9.211%,82784256,20480
23709,ModuleMobile,Mobile data sent this month (SIM1),195,27623495,27623495,Passed,,9.211%,82763776,-20480
23710,ModuleMobile,Mobile data received last 24h (SIM1),197,1655946990,1655946990,Passed,,9.211%,82788352,24576
23711,ModuleMobile,Mobile data sent last 24h (SIM1),199,27623495,27623495,Passed,,9.212%,82731008,-57344
23712,ModuleMobile,Active SIM card,205,1,1,Passed,,9.212%,82771968,40960
23713,ModuleMobile,Mobile data received last week (SIM1),292,1655946990,1655946990,Passed,,9.212%,82673664,-98304
23714,ModuleMobile,Mobile data sent last week (SIM1),294,27623495,27623495,Passed,,9.212%,82710528,36864
23715,ModuleMobile,Mobile data received last month (SIM1),296,1655946990,1655946990,Passed,,9.212%,82640896,-69632
23716,ModuleMobile,Mobile data sent last month (SIM1),298,27623495,27623495,Passed,,9.212%,82722816,81920
23717,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,9.212%,82825216,102400
23718,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,9.212%,82669568,-155648
23719,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,9.213%,82694144,24576
23720,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,9.213%,82685952,-8192
23721,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.213%,82624512,-61440
23722,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.213%,82771968,147456
23723,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.213%,82874368,102400
23724,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.213%,82751488,-122880
23725,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.213%,82743296,-8192
23726,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.213%,82907136,163840
23727,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.214%,82968576,61440
23728,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.214%,82878464,-90112
23729,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.214%,82956288,77824
23730,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.214%,82894848,-61440
23731,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.214%,82862080,-32768
23732,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.214%,82915328,53248
23733,ModuleGPS,GPS speed,179,0,0,Passed,,9.214%,82878464,-36864
23734,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.214%,82915328,36864
23735,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.214%,82911232,-4096
23736,ModuleSystem,System uptime,1,5701,5701,Passed,,9.213%,82792448,-118784
23737,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.213%,82759680,-32768
23738,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.213%,82898944,139264
23739,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.213%,82731008,-167936
23740,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.213%,82776064,45056
23741,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.213%,82665472,-110592
23742,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.214%,82550784,-114688
23743,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.214%,82604032,53248
23744,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.214%,82620416,16384
23745,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.215%,82952192,331776
23746,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.214%,82956288,4096
23747,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.214%,82976768,20480
23748,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.214%,82771968,-204800
23749,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.214%,82862080,90112
23750,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.214%,83058688,196608
23751,ModuleMobile,Mobile data received today (SIM1),185,1655948431,1655948431,Passed,,9.214%,82939904,-118784
23752,ModuleMobile,Mobile data sent today (SIM1),187,27624849,27624849,Passed,,9.214%,82845696,-94208
23753,ModuleMobile,Mobile data received this week (SIM1),189,1655948431,1655948431,Passed,,9.214%,82804736,-40960
23754,ModuleMobile,Mobile data sent this week (SIM1),191,27624849,27624849,Passed,,9.214%,82759680,-45056
23755,ModuleMobile,Mobile data received this month (SIM1),193,1655948431,1655948431,Passed,,9.214%,82821120,61440
23756,ModuleMobile,Mobile data sent this month (SIM1),195,27624849,27624849,Passed,,9.214%,82661376,-159744
23757,ModuleMobile,Mobile data received last 24h (SIM1),197,1655948431,1655948431,Passed,,9.215%,82829312,167936
23758,ModuleMobile,Mobile data sent last 24h (SIM1),199,27624849,27624849,Passed,,9.215%,82739200,-90112
23759,ModuleMobile,Active SIM card,205,1,1,Passed,,9.215%,82751488,12288
23760,ModuleMobile,Mobile data received last week (SIM1),292,1655948431,1655948431,Passed,,9.215%,82694144,-57344
23761,ModuleMobile,Mobile data sent last week (SIM1),294,27624849,27624849,Passed,,9.215%,82829312,135168
23762,ModuleMobile,Mobile data received last month (SIM1),296,1655948431,1655948431,Passed,,9.215%,82935808,106496
23763,ModuleMobile,Mobile data sent last month (SIM1),298,27624849,27624849,Passed,,9.215%,82956288,20480
23764,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,9.216%,82898944,-57344
23765,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,9.216%,82927616,28672
23766,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,9.216%,82903040,-24576
23767,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,9.216%,82771968,-131072
23768,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.216%,82817024,45056
23769,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.216%,82845696,28672
23770,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.216%,82829312,-16384
23771,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.216%,82669568,-159744
23772,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.216%,82636800,-32768
23773,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.216%,82767872,131072
23774,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.217%,82870272,102400
23775,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.217%,82673664,-196608
23776,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.217%,82771968,98304
23777,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.217%,82743296,-28672
23778,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.217%,82808832,65536
23779,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.217%,82866176,57344
23780,ModuleGPS,GPS speed,179,0,0,Passed,,9.217%,82837504,-28672
23781,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.217%,82821120,-16384
23782,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.218%,82788352,-32768
23783,ModuleSystem,System uptime,1,5708,5708,Passed,,9.216%,82767872,-20480
23784,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.216%,82710528,-57344
23785,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.216%,82788352,77824
23786,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.216%,82747392,-40960
23787,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.216%,82702336,-45056
23788,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.216%,82644992,-57344
23789,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.217%,82665472,20480
23790,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.217%,82644992,-20480
23791,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.217%,82636800,-8192
23792,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.217%,82702336,65536
23793,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.217%,82669568,-32768
23794,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.217%,82608128,-61440
23795,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.217%,82694144,86016
23796,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.217%,82780160,86016
23797,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.217%,82563072,-217088
23798,ModuleMobile,Mobile data received today (SIM1),185,1655948431,1655948431,Passed,,9.217%,82681856,118784
23799,ModuleMobile,Mobile data sent today (SIM1),187,27624849,27624849,Passed,,9.217%,82747392,65536
23800,ModuleMobile,Mobile data received this week (SIM1),189,1655948431,1655948431,Passed,,9.217%,82780160,32768
23801,ModuleMobile,Mobile data sent this week (SIM1),191,27624849,27624849,Passed,,9.217%,82706432,-73728
23802,ModuleMobile,Mobile data received this month (SIM1),193,1655948431,1655948431,Passed,,9.217%,82857984,151552
23803,ModuleMobile,Mobile data sent this month (SIM1),195,27624849,27624849,Passed,,9.217%,82718720,-139264
23804,ModuleMobile,Mobile data received last 24h (SIM1),197,1655948431,1655948431,Passed,,9.217%,82735104,16384
23805,ModuleMobile,Mobile data sent last 24h (SIM1),199,27624849,27624849,Passed,,9.218%,82673664,-61440
23806,ModuleMobile,Active SIM card,205,1,1,Passed,,9.218%,82604032,-69632
23807,ModuleMobile,Mobile data received last week (SIM1),292,1655948431,1655948431,Passed,,9.218%,82657280,53248
23808,ModuleMobile,Mobile data sent last week (SIM1),294,27624849,27624849,Passed,,9.218%,82595840,-61440
23809,ModuleMobile,Mobile data received last month (SIM1),296,1655948431,1655948431,Passed,,9.218%,82677760,81920
23810,ModuleMobile,Mobile data sent last month (SIM1),298,27624849,27624849,Passed,,9.218%,82673664,-4096
23811,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,9.218%,82661376,-12288
23812,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,9.218%,82583552,-77824
23813,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,9.218%,82685952,102400
23814,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,9.219%,82661376,-24576
23815,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.219%,82624512,-36864
23816,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.219%,82862080,237568
23817,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.219%,82804736,-57344
23818,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.219%,82821120,16384
23819,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.219%,82944000,122880
23820,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.219%,82944000,0
23821,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.22%,82882560,-61440
23822,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.22%,82898944,16384
23823,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.22%,82792448,-106496
23824,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.22%,82964480,172032
23825,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.22%,82804736,-159744
23826,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.22%,82870272,65536
23827,ModuleGPS,GPS speed,179,0,0,Passed,,9.22%,82898944,28672
23828,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.22%,82980864,81920
23829,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.221%,82923520,-57344
23830,ModuleSystem,System uptime,1,5716,5716,Passed,,9.219%,82759680,-163840
23831,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.219%,82972672,212992
23832,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.219%,83017728,45056
23833,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.219%,82837504,-180224
23834,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.219%,82968576,131072
23835,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.219%,82796544,-172032
23836,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.219%,82866176,69632
23837,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.219%,82960384,94208
23838,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.219%,82980864,20480
23839,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.22%,83103744,122880
23840,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.22%,83070976,-32768
23841,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.22%,83054592,-16384
23842,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.22%,82911232,-143360
23843,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.22%,82989056,77824
23844,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.22%,82911232,-77824
23845,ModuleMobile,Mobile data received today (SIM1),185,1655949693,1655949693,Passed,,9.22%,83038208,126976
23846,ModuleMobile,Mobile data sent today (SIM1),187,27626113,27626113,Passed,,9.22%,82980864,-57344
23847,ModuleMobile,Mobile data received this week (SIM1),189,1655949693,1655949693,Passed,,9.22%,82800640,-180224
23848,ModuleMobile,Mobile data sent this week (SIM1),191,27626113,27626113,Passed,,9.22%,82821120,20480
23849,ModuleMobile,Mobile data received this month (SIM1),193,1655949693,1655949693,Passed,,9.22%,82624512,-196608
23850,ModuleMobile,Mobile data sent this month (SIM1),195,27626113,27626113,Passed,,9.22%,82685952,61440
23851,ModuleMobile,Mobile data received last 24h (SIM1),197,1655949693,1655949693,Passed,,9.22%,82632704,-53248
23852,ModuleMobile,Mobile data sent last 24h (SIM1),199,27626113,27626113,Passed,,9.221%,82571264,-61440
23853,ModuleMobile,Active SIM card,205,1,1,Passed,,9.221%,82550784,-20480
23854,ModuleMobile,Mobile data received last week (SIM1),292,1655949693,1655949693,Passed,,9.221%,82432000,-118784
23855,ModuleMobile,Mobile data sent last week (SIM1),294,27626113,27626113,Passed,,9.221%,82575360,143360
23856,ModuleMobile,Mobile data received last month (SIM1),296,1655949693,1655949693,Passed,,9.221%,82472960,-102400
23857,ModuleMobile,Mobile data sent last month (SIM1),298,27626113,27626113,Passed,,9.221%,82632704,159744
23858,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,9.221%,82542592,-90112
23859,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,9.221%,82751488,208896
23860,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,9.221%,82542592,-208896
23861,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,9.222%,82575360,32768
23862,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.222%,82616320,40960
23863,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.222%,82579456,-36864
23864,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.222%,82669568,90112
23865,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.222%,82677760,8192
23866,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.222%,82702336,24576
23867,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.222%,82784256,81920
23868,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.222%,82690048,-94208
23869,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.223%,82755584,65536
23870,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.223%,82677760,-77824
23871,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.223%,82690048,12288
23872,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.223%,82571264,-118784
23873,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.223%,82694144,122880
23874,ModuleGPS,GPS speed,179,0,0,Passed,,9.223%,82694144,0
23875,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.223%,82558976,-135168
23876,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.223%,82620416,61440
23877,ModuleSystem,System uptime,1,5724,5724,Passed,,9.222%,82624512,4096
23878,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.222%,82685952,61440
23879,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.222%,82710528,24576
23880,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.222%,82669568,-40960
23881,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.222%,82747392,77824
23882,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.222%,82780160,32768
23883,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.222%,82751488,-28672
23884,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.222%,82677760,-73728
23885,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.223%,82825216,147456
23886,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.223%,82919424,94208
23887,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.223%,82898944,-20480
23888,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.223%,82759680,-139264
23889,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.223%,82743296,-16384
23890,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.222%,82706432,-36864
23891,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.222%,82628608,-77824
23892,ModuleMobile,Mobile data received today (SIM1),185,1655950661,1655950661,Passed,,9.222%,82706432,77824
23893,ModuleMobile,Mobile data sent today (SIM1),187,27626884,27626884,Passed,,9.222%,82628608,-77824
23894,ModuleMobile,Mobile data received this week (SIM1),189,1655950661,1655950661,Passed,,9.223%,82681856,53248
23895,ModuleMobile,Mobile data sent this week (SIM1),191,27626884,27626884,Passed,,9.223%,82784256,102400
23896,ModuleMobile,Mobile data received this month (SIM1),193,1655950661,1655950661,Passed,,9.223%,82690048,-94208
23897,ModuleMobile,Mobile data sent this month (SIM1),195,27626884,27626884,Passed,,9.223%,82628608,-61440
23898,ModuleMobile,Mobile data received last 24h (SIM1),197,1655950661,1655950661,Passed,,9.223%,82632704,4096
23899,ModuleMobile,Mobile data sent last 24h (SIM1),199,27626884,27626884,Passed,,9.223%,82862080,229376
23900,ModuleMobile,Active SIM card,205,1,1,Passed,,9.223%,82817024,-45056
23901,ModuleMobile,Mobile data received last week (SIM1),292,1655950661,1655950661,Passed,,9.223%,82812928,-4096
23902,ModuleMobile,Mobile data sent last week (SIM1),294,27626884,27626884,Passed,,9.223%,82735104,-77824
23903,ModuleMobile,Mobile data received last month (SIM1),296,1655950661,1655950661,Passed,,9.224%,82903040,167936
23904,ModuleMobile,Mobile data sent last month (SIM1),298,27626884,27626884,Passed,,9.224%,82800640,-102400
23905,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,9.224%,82907136,106496
23906,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,9.224%,82866176,-40960
23907,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,9.224%,82882560,16384
23908,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,9.224%,82714624,-167936
23909,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,9.224%,82853888,139264
23910,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,9.224%,82849792,-4096
23911,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,9.224%,82747392,-102400
23912,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,9.225%,82698240,-49152
23913,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,9.225%,82825216,126976
23914,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,9.225%,82808832,-16384
23915,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,9.225%,82841600,32768
23916,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,9.225%,82894848,53248
23917,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,9.225%,82980864,86016
23918,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,9.225%,83009536,28672
23919,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.225%,83050496,40960
23920,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,9.226%,83140608,90112
23921,ModuleGPS,GPS speed,179,0,0,Passed,,9.226%,82972672,-167936
23922,ModuleGPS,GPS satellite count,181,0,0,Passed,,9.226%,83079168,106496
23923,ModuleGPS,GPS accuracy,183,0,0,Passed,,9.226%,82935808,-143360
23924,ModuleSystem,System uptime,1,5732,5732,Passed,,9.224%,82911232,-24576
23925,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-59,-59,Passed,,9.224%,82821120,-90112
23926,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,9.224%,82694144,-126976
23927,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,9.224%,82833408,139264
23928,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,9.224%,82788352,-45056
23929,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,9.225%,82853888,65536
23930,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,9.225%,82833408,-20480
23931,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,9.225%,82731008,-102400
23932,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,9.225%,82808832,77824
23933,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,9.225%,82804736,-4096
23934,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,9.225%,82808832,4096
23935,ModuleMobile,GSM operator name,23,bite,bite,Passed,,9.225%,82796544,-12288
23936,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,9.225%,82706432,-90112
23937,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,9.225%,82792448,86016
23938,ModuleMobile,Network type,119,lte,lte-a,Failed,,9.225%,82817024,24576
23939,ModuleMobile,Mobile data received today (SIM1),185,1655952295,1655952295,Passed,,9.225%,82931712,114688
23940,ModuleMobile,Mobile data sent today (SIM1),187,27628318,27628318,Passed,,9.225%,82849792,-81920
23941,ModuleMobile,Mobile data received this week (SIM1),189,1655952295,1655952295,Passed,,9.225%,82866176,16384
23942,ModuleMobile,Mobile data sent this week (SIM1),191,27628318,27628318,Passed,,9.225%,82886656,20480
23943,ModuleMobile,Mobile data received this month (SIM1),193,1655952295,1655952295,Passed,,9.225%,82784256,-102400
23944,ModuleMobile,Mobile data sent this month (SIM1),195,27628318,27628318,Passed,,9.225%,82931712,147456
23945,ModuleMobile,Mobile data received last 24h (SIM1),197,1655952295,1655952295,Passed,,9.225%,82964480,32768
23946,ModuleMobile,Mobile data sent last 24h (SIM1),199,27628318,27628318,Passed,,9.225%,82890752,-73728
23947,ModuleMobile,Active SIM card,205,1,1,Passed,,9.226%,82948096,57344
23948,ModuleMobile,Mobile data received last week (SIM1),292,1655952295,1655952295,Passed,,9.226%,82837504,-110592
23949,ModuleMobile,Mobile data sent last week (SIM1),294,27628318,27628318,Passed,,9.226%,82956288,118784
23950,ModuleMobile,Mobile data received last month (SIM1),296,1655952295,1655952295,Passed,,9.226%,82800640,-155648
